Date;S&P Comp. P;Dividend;Earnings;CPI;Date Fraction;Long Interest Rate;Real Price;Real Dividend;Real Total Return Price;Real Earnings;Real TR Scaled Earnings;
1960,05;55,22;1,95;3,30;29,50;1960,37;4,35;484,87;17,09;52678,29;29,01;3151,28;
1960,06;57,26;1,95;3,26;29,60;1960,46;4,15;501,09;17,06;54594,35;28,53;3108,24;
1960,07;55,84;1,95;3,26;29,60;1960,54;3,90;488,66;17,06;53395,39;28,56;3120,47;
1960,08;56,51;1,95;3,27;29,60;1960,62;3,80;494,52;17,06;54191,44;28,59;3132,64;
1960,09;54,81;1,95;3,27;29,60;1960,71;3,80;479,65;17,06;52717,03;28,62;3145,13;
1960,1;53,73;1,95;3,27;29,80;1960,79;3,89;467,04;16,95;51486,68;28,42;3133,47;
1960,11;55,47;1,95;3,27;29,80;1960,87;3,93;482,16;16,95;53309,75;28,42;3142,65;
1960,12;56,80;1,95;3,27;29,80;1960,96;3,84;493,72;16,95;54744,12;28,42;3151,64;
1961,01;59,72;1,95;3,21;29,80;1961,04;3,84;519,11;16,92;57714,78;27,90;3102,22;
1961,02;62,17;1,94;3,15;29,80;1961,12;3,78;540,40;16,89;60239,03;27,38;3052,16;
1961,03;64,12;1,94;3,09;29,80;1961,21;3,74;557,35;16,86;62285,11;26,86;3001,57;
1961,04;65,83;1,94;3,07;29,80;1961,29;3,78;572,22;16,86;64103,21;26,69;2989,47;
1961,05;66,50;1,94;3,05;29,80;1961,37;3,71;578,04;16,86;64913,06;26,51;2977,22;
1961,06;65,62;1,94;3,03;29,80;1961,46;3,88;570,39;16,86;64211,87;26,34;2964,98;
1961,07;65,44;1,95;3,04;30,00;1961,54;3,92;565,03;16,81;63766,51;26,22;2959,01;
1961,08;67,79;1,95;3,04;29,90;1961,62;4,04;587,28;16,92;66436,49;26,37;2982,57;
1961,09;67,26;1,96;3,05;30,00;1961,71;3,98;580,75;16,92;65856,88;26,33;2986,37;
1961,1;68,00;1,98;3,10;30,00;1961,79;3,92;587,14;17,10;66743,00;26,74;3039,43;
1961,11;71,08;2,00;3,14;30,00;1961,87;3,94;613,73;17,27;69929,65;27,14;3092,46;
1961,12;71,74;2,02;3,19;30,00;1961,96;4,06;619,43;17,44;70744,58;27,54;3145,74;
1962,01;69,07;2,03;3,25;30,00;1962,04;4,08;596,38;17,50;68278,18;28,06;3212,74;
1962,02;70,22;2,03;3,31;30,10;1962,12;4,04;604,29;17,50;69351,32;28,48;3269,05;
1962,03;70,29;2,04;3,37;30,10;1962,21;3,93;604,89;17,56;69588,35;29,00;3336,36;
1962,04;68,05;2,05;3,40;30,20;1962,29;3,84;583,68;17,55;67315,93;29,19;3366,62;
1962,05;62,99;2,05;3,44;30,20;1962,37;3,87;540,28;17,61;62479,77;29,48;3408,83;
1962,06;55,63;2,06;3,47;30,20;1962,46;3,91;477,15;17,67;55349,67;29,76;3452,51;
1962,07;56,97;2,07;3,49;30,30;1962,54;4,01;487,03;17,67;56666,63;29,84;3471,42;
1962,08;58,52;2,07;3,51;30,30;1962,62;3,98;500,28;17,72;58380,24;30,01;3501,62;
1962,09;58,00;2,08;3,53;30,40;1962,71;3,98;494,20;17,72;57843,49;30,08;3520,47;
1962,1;56,17;2,10;3,58;30,40;1962,79;3,93;478,61;17,87;56192,68;30,48;3578,11;
1962,11;60,04;2,11;3,62;30,40;1962,87;3,92;511,59;18,01;60240,43;30,87;3635,43;
1962,12;62,64;2,13;3,67;30,40;1962,96;3,86;533,74;18,15;63027,20;31,27;3692,69;
1963,01;65,06;2,14;3,68;30,40;1963,04;3,83;554,36;18,21;65641,31;31,38;3716,24;
1963,02;65,92;2,14;3,70;30,40;1963,12;3,92;561,69;18,26;66689,21;31,50;3739,81;
1963,03;65,67;2,15;3,71;30,50;1963,21;3,93;557,72;18,26;66399,13;31,51;3751,19;
1963,04;68,76;2,17;3,75;30,50;1963,29;3,97;583,97;18,40;69706,00;31,88;3804,97;
1963,05;70,14;2,18;3,80;30,50;1963,37;3,93;595,69;18,54;71289,43;32,24;3858,89;
1963,06;70,11;2,20;3,84;30,60;1963,46;3,99;593,49;18,62;71211,79;32,51;3900,35;
1963,07;69,07;2,20;3,88;30,70;1963,54;4,02;582,78;18,59;70112,82;32,74;3938,58;
1963,08;70,98;2,21;3,92;30,70;1963,62;4,00;598,89;18,62;72238,32;33,08;3989,49;
1963,09;72,85;2,21;3,96;30,70;1963,71;4,08;614,67;18,65;74328,91;33,41;4040,39;
1963,1;73,03;2,23;3,98;30,80;1963,79;4,11;614,19;18,78;74459,91;33,47;4057,93;
1963,11;72,62;2,26;4,00;30,80;1963,87;4,12;610,74;18,98;74233,62;33,64;4088,88;
1963,12;74,17;2,28;4,02;30,90;1963,96;4,13;621,76;19,11;75766,29;33,70;4106,52;
1964,01;76,45;2,30;4,07;30,90;1964,04;4,17;640,87;19,25;78290,87;34,15;4171,41;
1964,02;77,39;2,31;4,13;30,90;1964,12;4,15;648,75;19,39;79450,92;34,59;4236,56;
1964,03;78,80;2,33;4,18;30,90;1964,21;4,22;660,57;19,53;81097,81;35,04;4301,89;
1964,04;79,94;2,35;4,23;30,90;1964,29;4,23;670,13;19,67;82472,31;35,46;4364,00;
1964,05;80,72;2,36;4,28;30,90;1964,37;4,20;676,67;19,81;83480,20;35,88;4426,35;
1964,06;80,24;2,38;4,33;31,00;1964,46;4,17;670,47;19,89;82920,55;36,18;4474,65;
1964,07;83,22;2,40;4,38;31,10;1964,54;4,19;693,14;19,99;85929,59;36,45;4519,17;
1964,08;82,00;2,42;4,42;31,00;1964,62;4,19;685,18;20,22;85151,90;36,96;4593,35;
1964,09;83,41;2,44;4,47;31,10;1964,71;4,20;694,72;20,32;86548,06;37,23;4638,17;
1964,1;84,85;2,46;4,50;31,10;1964,79;4,19;706,71;20,49;88254,95;37,45;4677,12;
1964,11;85,44;2,48;4,52;31,20;1964,87;4,15;709,35;20,59;88798,06;37,55;4701,11;
1964,12;83,96;2,50;4,55;31,20;1964,96;4,18;697,06;20,76;87476,41;37,78;4740,56;
1965,01;86,12;2,52;4,59;31,20;1965,04;4,19;714,99;20,89;89945,38;38,14;4797,36;
1965,02;86,75;2,53;4,64;31,20;1965,12;4,21;720,22;21,03;90823,85;38,49;4854,41;
1965,03;86,83;2,55;4,68;31,30;1965,21;4,21;718,58;21,10;90838,94;38,73;4896,08;
1965,04;87,97;2,57;4,73;31,40;1965,29;4,20;725,70;21,20;91961,82;39,05;4948,11;
1965,05;89,28;2,59;4,79;31,40;1965,37;4,21;736,51;21,37;93556,89;39,49;5015,97;
1965,06;85,04;2,61;4,84;31,60;1965,46;4,21;697,09;21,39;88776,24;39,67;5052,65;
1965,07;84,91;2,63;4,89;31,60;1965,54;4,20;696,02;21,53;88869,04;40,06;5114,52;
1965,08;86,49;2,64;4,93;31,60;1965,62;4,25;708,98;21,67;90753,26;40,44;5176,50;
1965,09;89,38;2,66;4,98;31,60;1965,71;4,29;732,67;21,80;94018,30;40,82;5238,43;
1965,1;91,39;2,68;5,05;31,70;1965,79;4,35;746,78;21,90;96063,53;41,27;5308,25;
1965,11;92,15;2,70;5,12;31,70;1965,87;4,45;752,99;22,06;97098,91;41,84;5394,97;
1965,12;91,73;2,72;5,19;31,80;1965,96;4,62;747,20;22,16;96590,49;42,28;5465,00;
1966,01;93,32;2,74;5,24;31,80;1966,04;4,61;760,15;22,32;98505,17;42,68;5531,15;
1966,02;92,69;2,76;5,29;32,00;1966,12;4,83;750,30;22,34;97469,93;42,82;5562,80;
1966,03;88,88;2,78;5,34;32,10;1966,21;4,87;717,22;22,43;93415,14;43,09;5612,48;
1966,04;91,60;2,80;5,38;32,30;1966,29;4,75;734,59;22,43;95921,24;43,15;5633,80;
1966,05;86,78;2,81;5,42;32,30;1966,37;4,78;695,94;22,56;91119,36;43,47;5691,02;
1966,06;86,06;2,83;5,46;32,40;1966,46;4,81;688,03;22,63;90331,31;43,65;5730,99;
1966,07;85,84;2,85;5,48;32,50;1966,54;5,02;684,16;22,72;90071,68;43,65;5746,66;
1966,08;80,65;2,87;5,49;32,70;1966,62;5,22;638,87;22,73;84357,66;43,52;5745,87;
1966,09;77,81;2,89;5,51;32,70;1966,71;5,18;616,37;22,89;81639,01;43,65;5781,15;
1966,1;77,13;2,88;5,52;32,90;1966,79;5,01;607,27;22,70;80684,17;43,49;5777,85;
1966,11;80,99;2,88;5,54;32,90;1966,87;5,16;637,66;22,65;84972,80;43,59;5808,94;
1966,12;81,33;2,87;5,55;32,90;1966,96;4,84;640,34;22,60;85580,45;43,70;5840,05;
1967,01;84,45;2,88;5,52;32,90;1967,04;4,58;664,90;22,68;89116,05;43,43;5821,48;
1967,02;87,36;2,89;5,48;32,90;1967,12;4,63;687,81;22,75;92440,98;43,17;5802,25;
1967,03;89,42;2,90;5,45;33,00;1967,21;4,54;701,90;22,76;94589,01;42,78;5765,04;
1967,04;90,96;2,90;5,41;33,10;1967,29;4,59;711,83;22,69;96182,20;42,34;5720,60;
1967,05;92,59;2,90;5,37;33,20;1967,37;4,85;722,40;22,63;97865,66;41,90;5675,98;
1967,06;91,43;2,90;5,33;33,30;1967,46;5,02;711,21;22,56;96604,02;41,46;5631,62;
1967,07;93,01;2,91;5,32;33,40;1967,54;5,16;721,33;22,54;98234,37;41,26;5618,82;
1967,08;94,49;2,91;5,31;33,50;1967,62;5,28;730,62;22,53;99755,25;41,06;5605,89;
1967,09;95,81;2,92;5,30;33,60;1967,71;5,30;738,63;22,51;101103,89;40,86;5592,85;
1967,1;95,66;2,92;5,31;33,70;1967,79;5,48;735,28;22,44;100902,08;40,81;5600,98;
1967,11;92,66;2,92;5,32;33,80;1967,87;5,75;710,11;22,38;97704,42;40,77;5609,62;
1967,12;95,30;2,92;5,33;33,90;1967,96;5,70;728,19;22,31;100447,54;40,73;5617,90;
1968,01;95,04;2,93;5,37;34,10;1968,04;5,53;721,95;22,26;99841,82;40,77;5637,82;
1968,02;90,75;2,94;5,40;34,20;1968,12;5,56;687,34;22,27;95312,94;40,92;5675,01;
1968,03;89,09;2,95;5,44;34,30;1968,21;5,74;672,80;22,28;93554,11;41,08;5712,59;
1968,04;95,67;2,96;5,48;34,40;1968,29;5,64;720,39;22,31;100430,34;41,29;5756,17;
1968,05;97,87;2,98;5,53;34,50;1968,37;5,87;734,82;22,35;102701,66;41,50;5799,51;
1968,06;100,50;2,99;5,57;34,70;1968,46;5,72;750,22;22,32;105113,61;41,58;5825,70;
1968,07;100,30;3,00;5,60;34,90;1968,54;5,50;744,44;22,29;104563,52;41,56;5838,04;
1968,08;98,11;3,02;5,63;35,00;1968,62;5,42;726,10;22,33;102249,53;41,67;5867,55;
1968,09;101,30;3,03;5,66;35,10;1968,71;5,46;747,58;22,36;105535,75;41,77;5896,67;
1968,1;103,80;3,04;5,69;35,30;1968,79;5,58;761,68;22,33;107790,31;41,78;5912,19;
1968,11;105,40;3,06;5,73;35,40;1968,87;5,70;771,24;22,37;109406,40;41,90;5944,35;
1968,12;106,50;3,07;5,76;35,50;1968,96;6,03;777,09;22,40;110501,61;42,03;5976,43;
1969,01;102,00;3,08;5,78;35,60;1969,04;6,04;742,17;22,41;105800,81;42,06;5995,38;
1969,02;101,50;3,09;5,80;35,80;1969,12;6,19;734,40;22,36;104959,61;41,97;5997,69;
1969,03;99,30;3,10;5,82;36,10;1969,21;6,30;712,52;22,24;102096,21;41,76;5983,89;
1969,04;101,30;3,11;5,83;36,30;1969,29;6,17;722,86;22,19;103843,68;41,58;5972,98;
1969,05;104,60;3,12;5,83;36,40;1969,37;6,32;744,36;22,20;107197,77;41,51;5978,20;
1969,06;99,14;3,13;5,84;36,60;1969,46;6,57;701,65;22,15;101312,81;41,33;5967,99;
1969,07;94,71;3,14;5,86;36,80;1969,54;6,72;666,65;22,08;96525,38;41,22;5968,93;
1969,08;94,18;3,14;5,87;37,00;1969,62;6,69;659,34;22,01;95731,90;41,12;5970,11;
1969,09;94,51;3,15;5,89;37,10;1969,71;7,16;659,87;21,99;96074,51;41,12;5987,50;
1969,1;95,52;3,15;5,85;37,30;1969,79;7,10;663,34;21,90;96846,27;40,65;5934,60;
1969,11;96,21;3,16;5,82;37,50;1969,87;7,14;664,57;21,80;97290,89;40,18;5882,02;
1969,12;91,11;3,16;5,78;37,70;1969,96;7,65;626,00;21,71;91909,70;39,71;5830,73;
1970,01;90,31;3,16;5,73;37,80;1970,04;7,79;618,87;21,68;91126,89;39,27;5781,83;
1970,02;87,16;3,17;5,68;38,00;1970,12;7,24;594,14;21,59;87750,38;38,72;5718,47;
1970,03;88,65;3,17;5,63;38,20;1970,21;7,07;601,13;21,50;89047,76;38,18;5655,26;
1970,04;85,95;3,17;5,59;38,50;1970,29;7,39;578,28;21,35;85926,46;37,63;5591,80;
1970,05;76,06;3,18;5,56;38,60;1970,37;7,91;510,41;21,32;76106,14;37,29;5560,04;
1970,06;75,59;3,18;5,52;38,80;1970,46;7,84;504,64;21,23;75509,77;36,85;5514,14;
1970,07;75,72;3,18;5,47;39,00;1970,54;7,46;502,92;21,14;75515,38;36,31;5451,90;
1970,08;77,92;3,19;5,41;39,00;1970,62;7,53;517,53;21,17;77974,27;35,95;5417,10;
1970,09;82,58;3,19;5,36;39,20;1970,71;7,39;545,68;21,08;82480,56;35,42;5353,55;
1970,1;84,37;3,17;5,28;39,40;1970,79;7,33;554,68;20,86;84103,43;34,73;5266,64;
1970,11;84,28;3,16;5,21;39,60;1970,87;6,84;551,29;20,65;83850,30;34,06;5180,12;
1970,12;90,05;3,14;5,13;39,80;1970,96;6,39;586,08;20,44;89399,70;33,39;5092,95;
1971,01;93,49;3,13;5,16;39,80;1971,04;6,24;608,46;20,37;93073,81;33,58;5137,03;
1971,02;97,11;3,12;5,19;39,90;1971,12;6,11;630,44;20,26;96693,59;33,69;5167,75;
1971,03;99,60;3,11;5,22;40,00;1971,21;5,70;644,99;20,14;99182,39;33,80;5198,11;
1971,04;103,00;3,11;5,25;40,10;1971,29;5,83;665,34;20,07;102569,51;33,93;5231,37;
1971,05;101,60;3,10;5,29;40,30;1971,37;6,39;653,04;19,95;100929,51;33,98;5251,78;
1971,06;99,72;3,10;5,32;40,60;1971,46;6,52;636,22;19,78;98584,66;33,94;5259,43;
1971,07;99,00;3,10;5,36;40,70;1971,54;6,73;630,08;19,71;97886,88;34,09;5296,44;
1971,08;97,24;3,09;5,39;40,80;1971,62;6,58;617,36;19,64;96165,27;34,24;5333,72;
1971,09;99,40;3,09;5,43;40,80;1971,71;6,14;631,07;19,62;98556,05;34,47;5383,90;
1971,1;97,29;3,08;5,52;40,90;1971,79;5,93;616,17;19,53;96482,25;34,96;5474,17;
1971,11;92,78;3,08;5,61;40,90;1971,87;5,81;587,60;19,49;92263,95;35,53;5578,80;
1971,12;99,17;3,07;5,70;41,10;1971,96;5,93;625,02;19,35;98391,69;35,92;5655,26;
1972,01;103,30;3,07;5,74;41,10;1972,04;5,95;651,05;19,35;102743,10;36,16;5705,74;
1972,02;105,20;3,07;5,77;41,30;1972,12;6,08;659,81;19,25;104379,38;36,21;5728,29;
1972,03;107,70;3,07;5,81;41,40;1972,21;6,07;673,86;19,21;106854,99;36,35;5764,41;
1972,04;108,80;3,07;5,86;41,50;1972,29;6,19;679,10;19,16;107939,46;36,60;5816,95;
1972,05;107,70;3,07;5,92;41,60;1972,37;6,13;670,62;19,12;106844,52;36,84;5869,67;
1972,06;108,00;3,07;5,97;41,70;1972,46;6,11;670,87;19,07;107138,39;37,08;5922,37;
1972,07;107,20;3,07;6,03;41,90;1972,54;6,11;662,72;19,00;106090,02;37,26;5964,27;
1972,08;111,00;3,08;6,08;42,00;1972,62;6,21;684,58;18,98;109842,25;37,52;6019,88;
1972,09;109,40;3,08;6,14;42,10;1972,71;6,55;673,11;18,95;108255,18;37,78;6075,75;
1972,1;109,60;3,10;6,23;42,30;1972,79;6,48;671,15;19,00;108195,00;38,17;6153,42;
1972,11;115,10;3,13;6,33;42,40;1972,87;6,28;703,17;19,10;113613,12;38,65;6244,94;
1972,12;117,50;3,15;6,42;42,50;1972,96;6,36;716,15;19,20;115967,72;39,13;6336,28;
1973,01;118,40;3,16;6,55;42,60;1973,04;6,46;719,94;19,19;116840,68;39,81;6460,45;
1973,02;114,20;3,16;6,67;42,90;1973,12;6,64;689,54;19,10;112166,23;40,29;6554,49;
1973,03;112,40;3,17;6,80;43,30;1973,21;6,71;672,41;18,96;109635,51;40,68;6632,75;
1973,04;110,30;3,19;6,94;43,60;1973,29;6,67;655,30;18,93;107104,12;41,25;6742,15;
1973,05;107,20;3,20;7,09;43,90;1973,37;6,85;632,53;18,90;103640,03;41,81;6851,33;
1973,06;104,80;3,22;7,23;44,20;1973,46;6,90;614,17;18,87;100889,71;42,37;6960,23;
1973,07;105,80;3,24;7,38;44,30;1973,54;7,13;618,64;18,93;101881,55;43,17;7109,88;
1973,08;103,80;3,25;7,54;45,10;1973,62;7,40;596,17;18,69;98439,01;43,29;7147,42;
1973,09;105,60;3,27;7,69;45,20;1973,71;7,09;605,17;18,74;100182,34;44,07;7295,48;
1973,1;109,80;3,31;7,85;45,60;1973,79;6,79;623,72;18,78;103512,25;44,57;7397,33;
1973,11;102,00;3,34;8,00;45,90;1973,87;6,73;575,63;18,87;95791,37;45,17;7516,18;
1973,12;94,78;3,38;8,16;46,20;1973,96;6,74;531,41;18,95;88695,65;45,75;7636,17;
1974,01;96,11;3,40;8,23;46,60;1974,04;6,99;534,24;18,90;89431,12;45,73;7654,98;
1974,02;93,45;3,42;8,29;47,20;1974,12;6,96;512,85;18,77;86112,42;45,51;7642,15;
1974,03;97,44;3,44;8,36;47,80;1974,21;7,21;528,03;18,64;88922,92;45,30;7629,26;
1974,04;92,46;3,46;8,49;48,00;1974,29;7,51;498,96;18,67;84288,67;45,80;7736,64;
1974,05;89,67;3,48;8,61;48,60;1974,37;7,58;477,93;18,55;80997,15;45,91;7780,25;
1974,06;89,79;3,50;8,74;49,00;1974,46;7,54;474,66;18,50;80704,76;46,20;7855,66;
1974,07;79,31;3,53;8,86;49,40;1974,54;7,81;415,87;18,51;70970,21;46,48;7931,31;
1974,08;76,03;3,56;8,99;50,00;1974,62;8,04;393,88;18,44;67480,98;46,56;7976,18;
1974,09;68,12;3,59;9,11;50,60;1974,71;8,04;348,72;18,38;60005,86;46,64;8024,86;
1974,1;69,44;3,59;9,04;51,10;1974,79;7,90;352,00;18,21;60831,31;45,81;7916,37;
1974,11;71,74;3,60;8,96;51,50;1974,87;7,68;360,83;18,09;62618,57;45,08;7823,68;
1974,12;67,07;3,60;8,89;51,90;1974,96;7,43;334,74;17,97;58350,98;44,37;7734,31;
1975,01;72,56;3,62;8,74;52,10;1975,04;7,50;360,75;18,01;63146,64;43,47;7609,04;
1975,02;80,10;3,65;8,60;52,50;1975,12;7,39;395,21;17,99;69439,80;42,42;7452,57;
1975,03;83,78;3,67;8,45;52,70;1975,21;7,73;411,80;18,04;72618,53;41,53;7324,26;
1975,04;84,72;3,68;8,29;52,90;1975,29;8,23;414,84;18,04;73420,72;40,58;7181,46;
1975,05;90,10;3,70;8,12;53,20;1975,37;8,06;438,70;18,00;77908,32;39,55;7024,14;
1975,06;92,40;3,71;7,96;53,60;1975,46;7,86;446,54;17,93;79566,19;38,47;6854,40;
1975,07;92,49;3,71;7,89;54,20;1975,54;8,06;442,03;17,73;79025,31;37,72;6744,22;
1975,08;85,71;3,71;7,83;54,30;1975,62;8,40;408,87;17,70;73361,14;37,34;6699,03;
1975,09;84,67;3,71;7,76;54,60;1975,71;8,43;401,69;17,60;72335,96;36,81;6629,59;
1975,1;88,57;3,70;7,83;54,90;1975,79;8,14;417,89;17,46;75516,33;36,93;6673,16;
1975,11;90,07;3,69;7,89;55,30;1975,87;8,05;421,90;17,28;76500,06;36,97;6704,12;
1975,12;88,70;3,68;7,96;55,50;1975,96;8,00;413,98;17,18;75324,51;37,15;6759,67;
1976,01;96,86;3,68;8,19;55,60;1976,04;7,74;451,26;17,16;82366,27;38,17;6967,31;
1976,02;100,60;3,69;8,43;55,80;1976,12;7,79;467,00;17,11;85500,33;39,12;7161,86;
1976,03;101,10;3,69;8,66;55,90;1976,21;7,73;468,48;17,10;86032,45;40,13;7369,35;
1976,04;101,90;3,71;8,86;56,10;1976,29;7,56;470,50;17,15;86666,47;40,89;7532,64;
1976,05;101,20;3,74;9,05;56,50;1976,37;7,90;463,96;17,13;85724,73;41,51;7668,92;
1976,06;101,80;3,76;9,25;56,80;1976,46;7,86;464,25;17,15;86041,54;42,18;7818,12;
1976,07;104,20;3,79;9,35;57,10;1976,54;7,83;472,70;17,19;87872,85;42,42;7884,94;
1976,08;103,30;3,82;9,45;57,40;1976,62;7,77;466,17;17,24;86925,62;42,65;7952,05;
1976,09;105,50;3,85;9,55;57,60;1976,71;7,59;474,44;17,31;88737,68;42,95;8032,65;
1976,1;101,90;3,92;9,67;57,90;1976,79;7,41;455,88;17,52;85538,68;43,26;8117,36;
1976,11;101,20;3,98;9,79;58,00;1976,87;7,29;451,97;17,79;85082,77;43,72;8230,83;
1976,12;104,70;4,05;9,91;58,20;1976,96;6,87;465,99;18,03;88005,64;44,11;8329,86;
1977,01;103,80;4,10;9,97;58,50;1977,04;7,21;459,61;18,14;87087,20;44,13;8361,94;
1977,02;101,00;4,14;10,02;59,10;1977,12;7,39;442,68;18,16;84164,48;43,93;8352,53;
1977,03;100,60;4,19;10,08;59,50;1977,21;7,46;437,96;18,24;83556,60;43,88;8372,27;
1977,04;99,05;4,25;10,19;60,00;1977,29;7,37;427,62;18,33;81875,10;44,01;8425,82;
1977,05;98,76;4,30;10,31;60,30;1977,37;7,46;424,24;18,49;81524,19;44,27;8507,95;
1977,06;99,29;4,36;10,42;60,70;1977,46;7,28;423,71;18,61;81719,53;44,47;8576,07;
1977,07;100,20;4,41;10,52;61,00;1977,54;7,33;425,49;18,71;82363,67;44,66;8644,65;
1977,08;97,75;4,45;10,61;61,20;1977,62;7,40;413,73;18,85;80391,26;44,92;8728,56;
1977,09;96,23;4,50;10,71;61,40;1977,71;7,34;405,97;18,98;79190,80;45,18;8813,61;
1977,1;93,74;4,56;10,77;61,60;1977,79;7,52;394,18;19,16;77202,71;45,29;8869,99;
1977,11;94,28;4,61;10,83;61,90;1977,87;7,58;394,53;19,31;77586,21;45,32;8912,37;
1977,12;93,82;4,67;10,89;62,10;1977,96;7,69;391,34;19,48;77278,23;45,42;8969,94;
1978,01;90,25;4,71;10,90;62,50;1978,04;7,96;374,04;19,53;74183,37;45,18;8959,54;
1978,02;88,98;4,76;10,91;62,90;1978,12;8,03;366,43;19,59;72998,09;44,93;8950,43;
1978,03;88,82;4,80;10,92;63,40;1978,21;8,04;362,89;19,61;72617,74;44,62;8928,01;
